dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,4.0,4,2,0.0,242.20961540825158,2.0184134617354297,0.8480896556928463,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,8.0,4,2,0.0,121.13789677643736,1.009482473136978,0.8129135805019919,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,16.0,4,2,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,,4,2,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,8.0,4,2,0.0,121.13789677643736,1.009482473136978,0.8129135805019919,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,16.0,4,2,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,4.0,4,4,0.0,242.20961540825158,2.0184134617354297,0.8480896556928463,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,8.0,4,4,0.0,121.13789677643736,1.009482473136978,0.8129135805019919,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,16.0,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,4.0,4,4,0.0,242.20961540825158,2.0184134617354297,0.8480896556928463,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,8.0,4,4,0.0,121.13789677643736,1.009482473136978,0.8129135805019919,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,16.0,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,4.0,4,4,0.0,242.20961540825158,2.0184134617354297,0.8480896556928463,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,8.0,4,4,0.0,121.13789677643736,1.009482473136978,0.8129135805019919,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,16.0,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,4.0,4,4,0.0,242.20961540825158,2.0184134617354297,0.8480896556928463,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,8.0,4,4,0.0,121.13789677643736,1.009482473136978,0.8129135805019919,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,16.0,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,,4,4,0.0,79.89885465648759,0.6658237888040632,0.8358289120223763,1.0,12.44976076555024,209
